ing_id	ING_NAME_ENG	ING_NAME_KR
2733	Human Tetanus Immunoglobulin	Human Tetanus Immunoglobulin
2734	Human Varicella Zoster Immunoglobulin	Human Varicella Zoster Immunoglobulin
2735	Hyaluronidase	히알우로니다제
2736	Hydralazine	히드랄라진
2737	Hydrochlorothiazide	히드로클로로티아지드
2738	Hydrochlorothiazide/Irbesartan	히드로클로로티아지드/이르베사르탄
2739	Hydrochlorothiazide/Losartan	히드로클로로티아지드/로사르탄
2740	Hydrochlorothiazide/Olmesartan	히드로클로로티아지드/올메사르탄
2741	Hydrochlorothiazide/Spironolactone	히드로클로로티아지드/스피로노락톤
2742	Hydrochlorothiazide/Telmisartan	히드로클로로티아지드/텔미사르탄
2743	Hydrochlorothiazide/Valsartan	히드로클로로티아지드/발사르탄
2744	Hydrocortisone	히드로코르티손
2745	Hydrocortisone/Hydroquinone/Tretinoin	히드로코르티손/히드로퀴논/트레티노인
2746	Hydrocortisone/Lactic Acid/Urea	히드로코르티손/락트산/요소
2747	Hydrocortisone/Royal Jelly	히드로코르티손/로얄젤리
2748	Hydrogen Peroxide	과산화수소수
2749	Hydromorphone	히드로모르폰
2750	Hydroquinone	히드로퀴논
2751	Hydrotalcite	히드로탈시트
2752	Hydrotalcite/Simethicone	히드로탈시트/시메티콘
2753	Hydroxocobalamin	히드록소코발라민
2754	Hydroxocobalamin/Pyridoxal Phosphate/Thiamine Disulfide	히드록소코발라민/피리독살포스페이트/티아민 Disulfide
2755	Hydroxy Benzoyl Prenoxidiazine/S-Carboxy MethylCysteine	Hydroxy Benzoyl Prenoxidiazine/S-Carboxy Methyl시스테인
2756	Hydroxychloroquine	히드록시클로로퀸
2757	Hydroxyethyl Starch/Magnesium Chloride/Potassium Chloride/Sodium Acetate/Sodium Chloride	히드록시에틸전분/염화마그네슘/염화칼륨/아세트산나트륨/염화나트륨
2758	Hydroxyethyl Starch/Sodium Chloride	히드록시에틸전분/염화나트륨
2759	Hydroxyethylated Starch/Magnesium Chloride/Potassium Chloride/Sodium Acetate/Sodium Chloride	히드록시에칠전분/염화마그네슘/염화칼륨/아세트산나트륨/염화나트륨
2760	Hydroxyethylcellulose/Potassium Chloride/Sodium Chloride	히드록시에틸셀룰로오스/염화칼륨/염화나트륨
2761	Hydroxyprogesterone	하이드록시프로게스테론
2762	Hydroxypropyl Methylcellulose-2910/Nonylic Acid Vanillylamide	Hydroxypropyl Methylcellulose-2910/Nonylic Acid Vanillylamide
2763	Hydroxyurea	히드록시우레아
2764	Hydroxyzine	히드록시진
2765	Hyoscine	히오스신
2766	Hyoscyamine	Hyoscyamine
2767	Hypericum	히페리쿰
2768	Hypromellose	히프로멜로오스
2769	Hypromellose/Potassium Chloride/Sodium Chloride	히프로멜로오스/염화칼륨/염화나트륨
2770	Ibandronic Acid	이반드론산
2771	Ibritumomab Tiuxetan	이브리투모맙튜세탄
2772	Ibrutinib	이브루티닙
2773	Ibudilast	이부딜라스트
2774	Ibuprofen	이부프로펜
2775	Ibuprofen/Isopropyl Methylphenol	이부프로펜/이소프로필메틸페놀
2776	Ibuprofen/L-Menthol	이부프로펜/L-멘톨
2777	Ibuprofen/Magnesium Aluminometasilicate/Pamabrom	이부프로펜/메타규산알루민산마그네슘/파마브롬
2778	Ibuprofen/Pamabrom	이부프로펜/파마브롬
2779	Ibuprofen/Pseudoephedrine	이부프로펜/슈도에페드린
2780	Ibuprofen/Riboflavin/Thiamine	이부프로펜/리보플라빈/티아민
2781	Ibuprofen/Scopolamine Butylbromide	이부프로펜/스코폴라민 Butylbromide
2782	Ibuprofen/Thiamine	이부프로펜/티아민
2783	Icatibant	이캐티반트
2784	Idarubicin	아이다루비신
2785	Idarucizumab	이다루시주맙
2786	Idursulfase	이두설파제
2787	Ifenprodil	이펜프로딜
2788	Ifosfamide	이포스파마이드
2789	Igm Enriched Human Immunoglobulin	Igm Enriched Human Immunoglobulin
2790	Iguratimod	이그라티모드
2791	Ilaprazole	일라프라졸
2792	Iloperidone	Iloperidone
2793	Iloprost	일로프로스트
2794	Imatinib	이매티닙
2795	Imidafenacin	이미다페나신
2796	Imidapril	이미다프릴
2797	Imidazole	이미다졸
2798	Imiglucerase	이미글루세라제
2799	Imipramine	이미프라민
2800	Imiquimod	이미퀴모드
2801	Immunocyanin	이뮤노시아닌
2802	Immunoglobulin Anti-D(Rh)	Immunoglobulin Anti-D(Rh)
2803	Inactivated Hantan Virus	Inactivated Hantan Virus
2804	Inactivated Hepatitis B Virus	Inactivated Hepatitis B Virus
2805	Indacaterol	인다카테롤
2806	Indapamide	인다파미드
2807	Indapamide/Perindopril Arginine	인다파미드/페린도프릴 아르기닌
2808	Indigocarmine	인디고카르민
2809	Indinavir	Indinavir
2810	Indium Chloride(111In)/Pentetreotide	염화인듐(111In)/펜테트레오티드
2811	Indobufen	인도부펜
2812	Indocyanine Green	Indocyanine Green
2813	Indometacin	인도메타신
2814	Indometacin/L-Menthol	인도메타신/L-멘톨
2815	Indometacin/L-Menthol/Tocopherol	인도메타신/L-멘톨/토코페롤
2816	Infliximab	인플릭시맙
2817	Influenza Virus Antigen	Influenza Virus Antigen
2818	Influenza Virus Antigen Type A(H1N1)	Influenza Virus Antigen Type A(H1N1)
2819	Influenza Virus Antigen Type A(H1N1)/Influenza Virus Antigen Type A(H3N2)/Influenza Virus Antigen Type B	Influenza Virus Antigen Type A(H1N1)/Influenza Virus Antigen Type A(H3N2)/Influenza Virus Antigen Type B
2820	Influenza Virus Antigen Type A(H3N2)/Influenza Virus Antigen Type B	Influenza Virus Antigen Type A(H3N2)/Influenza Virus Antigen Type B
2821	Influenza Virus Antigen Type A(H5N1)	Influenza Virus Antigen Type A(H5N1)
2822	Influenza Virus Type A(H1N1)/Influenza Virus Type A(H3N2)/Influenza Virus Type B	Influenza Virus Type A(H1N1)/Influenza Virus Type A(H3N2)/Influenza Virus Type B
2823	Ingenol	인게놀
2824	Inosiplex	이노시플렉스
2825	Inositol/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Γ-Oryzanol	이노시톨/토코페롤/유비데카레논/우르소데옥시콜산/Γ-오리자놀
2826	Insulin Aspart	인슐린아스파트
2827	Insulin Aspart/Insulin Degludec	인슐린아스파트/인슐린디글루덱
2828	Insulin Degludec	인슐린디글루덱
2829	Insulin Detemir	인슐린디터머
2830	Insulin Glargine	인슐린글라진
2831	Insulin Glargine/Lixisenatide	인슐린글라진/릭시세나티드
2832	Insulin Glulisine	인슐린글루리신
2833	Insulin Lispro	인슐린리스프로
2834	Interferon Beta-1A	인터페론베타-1a
2835	Interferon Beta-1B	인터페론베타-1b
2836	Interferon Α	인터페론 Α
2837	Interferon Α-2A	인터페론 Α-2A
2838	Interferon Α-2B	인터페론 Α-2B
2839	Interferon Γ	인터페론 Γ
2840	Interleukin-2, Aldesleukin	알데스류킨
2841	Iobitridol	이오비트리돌
2842	Iodine/Isopropanol	요오드/이소프로판올
2843	Iodine/Potassium Iodide	요오드/요오드화칼륨
2844	Iodised Oil	아이오다이즈드오일
2845	Iodixanol	이오딕사놀
2846	Iohexol	이오헥솔
2847	Iomeprol	이오메프롤
2848	Iopamidol	이오파미돌
2849	Iopromide	이오프로마이드
2850	Ioversol	이오버솔
2851	Ioxitalamic Acid/Meglumine	Ioxitalamic Acid/메글루민
2852	Ipilimumab	이필리무맙
2853	Ipragliflozin L-Proline	이프라글리플로진L-프롤린
2854	Ipratropium	이프라트로퓸
2855	Irbesartan	이르베사르탄
2856	Irinotecan	이리노테칸
2857	Iron Acetyl Transferrin	철아세틸트랜스페린
2858	Iron Hydoxide Sucrose Complex	Iron Hydoxide 백당 Complex
2859	Iron Proteinsuccinylate	Iron Proteinsuccinylate
2860	Irsogladine	이르소글라딘
2861	Isavuconazonium	Isavuconazonium
2862	Isepamicin	이세파마이신
2863	Isocarboxazid	Isocarboxazid
2864	Isoconazole	이소코나졸
2865	Isoflurane	이소플루란
2866	Isoniazid	이소니아지드
2867	Isoniazid/Rifampicin	이소니아지드/리팜피신
2868	Isopropyl Palmitate	팔미트산이소프로필
2869	Isoproterenol	이소프로테레놀
2870	Isosorbide	이소소르비드
2871	Isotretinoin	이소트레티노인
2872	Itopride	이토프리드
2873	Itraconazole	이트라코나졸
2874	Ivabradine	이바브라딘
2875	Ivermectin	이베르멕틴
2876	Ivy Leaf	아이비엽
2877	Ixazomib	익사조밉
2878	Ixekizumab	익세키주맙
2879	Japanese Encephalitis Vaccine	Japanese Encephalitis Vaccine
2880	Kallidinogenase	칼리디노게나제
2881	Kanamycin	카나마이신
2882	Keratin/L-Cystine/P-Aminobenzoic Acid/Pantothenate/Thiamine/Yeast	케라틴/L-시스틴/p-아미노벤조산/판토텐산/티아민/효모
2883	Ketamine	케타민
2884	Ketoconazole	케토코나졸
2885	Ketoprofen	케토프로펜
2886	Ketorolac	케토롤락
2887	Ketotifen	케토티펜
2888	L-Alanine/L-Arginine/L-Aspartic Acid/L-Cysteine/L-Glycine/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Tyrosine/L-Valine	L-알라닌/L-아르기닌/L-아스파르트산/L-시스테인/L-글리신/L-히스티딘/L-이소류신/L-류신/L-리신/L-메티오닌/L-페닐알라닌/L-프롤린/L-세린/L-트레오닌/L-트립토판/L-티로신/L-발린
2889	L-Arginine	L-아르기닌
2890	L-Arginine/L-Citrulline/L-Ornithine	L-아르기닌/L-시트룰린/L-오르니틴
2891	L-Arginine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Threonine/L-Tryptophan/L-Valine/Nicotinamide/Pyridoxine/Riboflavin/Thiamine/Tocopherol	L-아르기닌/L-이소류신/L-류신/L-리신/L-메티오닌/L-페닐알라닌/L-트레오닌/L-트립토판/L-발린/니코틴산아미드/피리독신/리보플라빈/티아민/토코페롤
2892	L-Aspartate/Potassium Chloride/Sodium Chloride	L-아스파르트산/염화칼륨/염화나트륨
2893	L-Cystine/Pyridoxine	L-시스틴/피리독신
2894	L-Histidine/L-Lysine/L-Threonine/L-Tryptophan/L-Tyrosine/Α-Hydroxy-Dl-Methionine/Α-Keto-Dl-Isoleucine/Α-Ketoleucine/Α-Ketophenylalanine/Α-Ketovaline	L-히스티딘/L-리신/L-트레오닌/L-트립토판/L-티로신/Α-Hydroxy-DL-메티오닌/Α-Keto-DL-이소류신/Α-Keto류신/Α-Keto페닐알라닌/Α-Keto발린
2895	L-Isoleucine/L-Leucine/L-Valine	L-이소류신/L-류신/L-발린
2896	L-Lysine/Oyster Shell/Ursodeoxycholic Acid	L-리신/모려/우르소데옥시콜산
2897	L-Menthol	L-멘톨
2898	L-Menthol/Lidocaine/Salicylic Acid/Tolnaftate	L-멘톨/리도카인/살리실산/톨나프테이트
2899	L-Menthol/Methyl Salicylate	L-멘톨/살리실산메틸
2900	L-Menthol/Minoxidil/Pyridoxine/Tocopherol	L-멘톨/미녹시딜/피리독신/토코페롤
2901	L-Ornithine-L-Aspartate	L-오르니틴-L-아스파르트산
2902	Labetalol	라베타롤
2903	Lacidipine	라시디핀
2904	Lacosamide	라코사미드
2905	Lactate/Salicylic Acid	락트산/살리실산
2906	Lactitol	락티롤수화물
2907	Lactobacillus Acidophilus Lyophilisate	락토바실루스아시도필루스균동결건조물
2908	Lactobacillus Acidophilus/Lactobacillus Bifidus	락토바실루스아시도필루스균/락토바실루스비피두스균
2909	Lactobacillus Acidophilus/Lactobacillus Bifidus/Streptococcus Faecalis	락토바실루스아시도필루스균/락토바실루스비피두스균/스트렙토코쿠스페칼리스균
2910	Lactobacillus Casei Var. Rhamnosus	락툴로오스
2911	Lactobacillus Helveticus/Lactobacillus Rhamnosus	락토바실루스헬베티쿠스/락토바실루스람노수스
2912	Lactobacillus Sporogenes/Ursodeoxycholic Acid	락토바실루스스포로게네스균/우르소데옥시콜산
2913	Lafutidine	라푸티딘
2914	Lamivudine	라미부딘
2915	Lamivudine/Zidovudine	라미부딘/지도부딘
2916	Lamotrigine	라모트리진
2917	Lanoconazol	라노코나졸
2918	Lanolin	라놀린
2919	Lanreotide	란레오티드
2920	Lansoprazole	란소프라졸
2921	Lanthanum	란탄
2922	Lapatinib	라파티닙
2923	Laronidase	라로니다제
2924	Latanoprost	라타노프로스트
2925	Latanoprost/Timolol	라타노프로스트/티몰롤
2926	Lecithin	레시틴
2927	Ledipasvir/Sofosbuvir	레디파스비르/소포스부비르
2928	Leflunomide	레플루노미드
2929	Lenalidomide	레날리도마이드
2930	Lenograstim	레노스라스팀
2931	Lenvatinib	렌바티닙
2932	Lercanidipine	레르카니디핀
2933	Lercanidipine/Valsartan	레르카니디핀/발사르탄
2934	Lesinurad	Lesinurad
2935	Letrozole	레트로졸
2936	Leucocyanidin	류코시아니딘
2937	Leucovorin	류코보린
2938	Leuprorelin	류프로렐린
2939	Levetiracetam	레비티라세탐
2940	Levobunolol	레보부놀롤
2941	Levobupivacaine	레보부피바카인
2942	Levocabastine	레보카바스틴
2943	Levocetirizine	레보세티리진
2944	Levocetirizine/Montelukast	레보세티리진/몬테루카스트
2945	Levocetirizine/Pseudoephedrine	레보세티리진/슈도에페드린
2946	Levocloperastine	레보클로페라스틴
2947	Levodropropizine	레보드로프로피진
2948	Levofloxacin	레보플록사신
2949	Levoleucovorin	레보류코보린
2950	Levomepromazine	레보메프로마진
2951	Levomilnacipran	Levomilnacipran
2952	Levonorgestrel	레보노르게스트렐
2953	Levorphanol	Levorphanol
2954	Levosulpiride	레보설피리드
2955	Levothyroxine	레보티록신
2956	Levothyroxine/Liothyronine	레보티록신/리오티로닌
2957	Lidamidine	리다미딘
2958	Lidocaine	리도카인
2959	Lidocaine/Matricaria Flower	리도카인/마트리카리아꽃
2960	Lidocaine/Methylprednisolone	리도카인/메틸프레드니솔론
2961	Lidocaine/Prilocaine	리도카인/프릴로카인
2962	Limaprost	리마프로스트
2963	Linagliptin	리나글립틴
2964	Linagliptin/Metformin	리나글립틴/메트포르민
2965	Lincomycin	린코마이신
2966	Lindane	린단
2967	Linezolid	리네졸리드
2968	Liothyronine	리오티로닌
2969	Lipegfilgrastim	리페그필그라스팀
2970	Liquid Chlorine/Sodium Hydroxide Solution	액체염소/수산화나트륨 Solution
2971	Liraglutide	리라글루티드
2972	Lisdexamfetamine	Lisdexamfetamine
2973	Lisinopril	리시노프릴
2974	Lithium Carbonate	탄산리튬
2975	Live Attenuated Japanese Encephalitis Virus	Live Attenuated Japanese Encephalitis Virus
2976	Live Attenuated Rota Virus	Live Attenuated Rota Virus
2977	Live Attenuated Varicella Virus	Live Attenuated Varicella Virus
2978	Live Slamonella Typhoid	Live Slamonella Typhoid
2979	Live, Attenuated, Yellow Fever Virus 17D	약독 황열 생바이러스 17D(AB237주)
2980	Lixisenatide	릭시세나티드
2981	Lobeglitazone	로베글리타존
2982	Lobeglitazone/Metformin	로베글리타존/메트포르민
2983	Lodoxamide	Lodoxamide
2984	Lomefloxacin	로메플록사신
2985	Lomitapide	로미타피드
2986	Loperamide	로페라미드
2987	Loperamide/Simethicone	로페라미드/시메티콘
2988	Lopinavir/Ritonavir	로피나비어/리토나비르
2989	Loratadine	로라타딘
2990	Lorazepam	로라제팜
2991	Lorcaserin	로카세린
2992	Lornoxicam	로녹시캄
2993	Losartan	로사르탄
2994	Loteprednol Etabonate	로테프레드놀 에타보네이트
2995	Lovastatin	로바스타틴
2996	Loxapine	Loxapine
2997	Loxoprofen	록소프로펜
2998	Lubiprostone	Lubiprostone
2999	Lung Surfactant	Lung Surfactant
3000	Lurasidone	Lurasidone
3001	Lutropin Α	루트로핀 Α
3002	Lyophilized Thymus	Lyophilized Thymus
3003	Lysozyme	리소짐
3004	Macitentan	마시텐탄
3005	Macroaggregated Human Serum Albumin	Macroaggregated Human Serum Albumin
3006	Macrogol	마크로골
3007	Mafenide	마페니드
3008	Magnesium Aluminosilicate/Magnesium Aluminum Hydrate/Magnesium Oxide/Ranitidine	규산알루민산마그네슘/수산화알루민산마그네슘/산화마그네슘/라니티딘
3009	Magnesium Aluminum Silicate	규산알루민산마그네슘
3010	Magnesium Chloride	염화마그네슘
3011	Magnesium Chloride/Potassium Chloride/Sodium Acetate/Sodium Chloride/Sodium Gluconate	염화마그네슘/염화칼륨/아세트산나트륨/염화나트륨/글루콘산나트륨
3012	Magnesium citrate	시트르산마그네슘
3013	Magnesium Citrate/Pantothenate/Pyridoxine	시트르산마그네슘/판토텐산/피리독신
3014	Magnesium Dimecrotate	디메크로틴산마그네슘
3015	Magnesium Glycerophosphate/Pyridoxine	글리세로인산마그네슘/피리독신
3016	Magnesium Hydroxide	수산화마그네슘
3017	Magnesium Lactate/Pyridoxine	락트산마그네슘/피리독신
3018	Magnesium Oxide	산화마그네슘
3019	Magnesium Oxide/Nicotinamide/Pyridoxine/Riboflavin/Thiamine/Tocopherol	산화마그네슘/니코틴산아미드/피리독신/리보플라빈/티아민/토코페롤
3020	Magnesium Oxide/Nicotinamide/Pyridoxine/Thiamine/Tocopherol	산화마그네슘/니코틴산아미드/피리독신/티아민/토코페롤
3021	Magnesium Oxide/Nicotinamide/Pyridoxine/Thiamine/Tocopherol/Γ-Oryzanol	산화마그네슘/니코틴산아미드/피리독신/티아민/토코페롤/Γ-오리자놀
3022	Magnesium Oxide/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Γ-Oryzanol	산화마그네슘/피리독신/리보플라빈/티아민/토코페롤/Γ-오리자놀
3023	Magnesium Oxide/Pyridoxine/Thiamine/Tocopherol	산화마그네슘/피리독신/티아민/토코페롤
3024	Magnesium Oxide/Pyridoxine/Thiamine/Tocopherol/Γ-Oryzanol	산화마그네슘/피리독신/티아민/토코페롤/Γ-오리자놀
3025	Magnesium Oxide/Selenium Yeast/Tocopherol	산화마그네슘/셀레늄함유효모/토코페롤
3026	Magnesium Oxide/Tocopherol	산화마그네슘/토코페롤
3027	Magnesium Sulfate	황산마그네슘
3028	Magnesium Sulfate/Potassium Sulfate/Sodium Sulfate	황산마그네슘/황산칼륨/황산나트륨
3029	Magnesium Trihydrate Salt Of Chenodesoxycholic Acid And Ursodesoxycholic Acid	케노데속시콜산-우르소데속시콜산삼수화물마그네슘염
3030	Magnolia Bark/Unsaponifiable Fraction Of Zea Mays	후박/Unsaponifiable Fraction Of Zea Mays
3031	Mallotus Japonicus/Pipethanate	Mallotus Japonicus/Pipethanate
3032	Malotilate	말로틸레이트
3033	Mamushi	Mamushi
3034	Manganese Chloride	염화망간
3035	Manidipine	마니디핀
3036	Maprotiline	Maprotiline
3037	Maraviroc	마라비록
3038	Mazindol	마진돌
3039	Measles Virus/Mumps Virus/Rubella Virus	Measles Virus/Mumps Virus/Rubella Virus
3040	Mebendazole	메벤다졸
3041	Mebrofenin	메브로페닌
3042	Mecamylamine	Mecamylamine
3043	Meclizine	메클리진
3044	Meclizine/Scopolamine	메클리진/스코폴라민
3045	Meclofenoxate	메클로페녹세이트
3046	Mecobalamin	메코발라민
3047	Medronic Acid	메드론산
3048	Medroxyprogesterone	메드록시프로게스테론
3049	Mefenamic Acid	메페남산
3050	Mefloquine	메플로퀸
3051	Megestrol	메게스트롤
3052	Meglumine Gadoterate	메글루민 Gadoterate
3053	Melatonin	멜라토닌
3054	Melissa Folium/Valerian	Melissa Folium/길초근
3055	Meloxicam	멜록시캄
3056	Melphalan	멜팔란
3057	Memantine	메만틴
3058	Meningococcal A Conjugated To Diphtheria Crm197 Vaccine/Meningococcal C Conjugated To Diphtheria Crm197 Vaccine/Meningococcal W135 Conjugated To Diphtheria Crm197 Vaccine/Meningococcal Y Conjugated To Diphtheria Crm197 Vaccine	Meningococcal A Conjugated To Diphtheria Crm197 Vaccine/Meningococcal C Conjugated To Diphtheria Crm197 Vaccine/Meningococcal W135 Conjugated To Diphtheria Crm197 Vaccine/Meningococcal Y Conjugated To Diphtheria Crm197 Vaccine
3059	Menotropins	메노트로핀
3060	Menthol	멘톨
3061	Menthol/Methylsalicylate	멘톨/살리실산메틸
3062	Mepivacaine	메피바카인
3063	Mepolizumab	메폴리주맙
3064	Mequitazine	메퀴타진
3065	Mercaptopurine	메르캅토푸린
3066	Meropenem	메로페넴
3067	Mesalamine	메살라진
3068	Mesna	메스나
3069	Mesoglycan	메소글리칸
